pc_time_s,arduino_us,raw,volts
0.0027818679809570312,6,953,4.657869012707723
0.0029129981994628906,1374100076,953,4.657869012707723
0.004399776458740234,1374102076,953,4.657869012707723
0.005036115646362305,1374104080,953,4.657869012707723
0.006596803665161133,1374106076,952,4.652981427174976
0.006790876388549805,1374108076,952,4.652981427174976
0.006991147994995117,1374110076,953,4.657869012707723
0.0070650577545166016,1374112080,953,4.657869012707723
0.007145881652832031,1374114076,952,4.652981427174976
0.007218837738037109,1374116076,953,4.657869012707723
0.007292032241821289,1374118076,952,4.652981427174976
0.007363080978393555,1374120080,952,4.652981427174976
0.0074350833892822266,1374122076,952,4.652981427174976
0.007505893707275391,1374124080,953,4.657869012707723
0.007578134536743164,1374126076,953,4.657869012707723
0.007648944854736328,1374128076,952,4.652981427174976
0.00772404670715332,1374130076,952,4.652981427174976
0.007796049118041992,1374132076,952,4.652981427174976
0.007866859436035156,1374134076,953,4.657869012707723
0.00793910026550293,1374136076,953,4.657869012707723
0.008009910583496094,1374138076,953,4.657869012707723
0.00808095932006836,1374140076,952,4.652981427174976
0.008152008056640625,1374142076,952,4.652981427174976
0.008224010467529297,1374144080,952,4.652981427174976
0.008299112319946289,1374146076,952,4.652981427174976
0.00837087631225586,1374148076,953,4.657869012707723
0.008442878723144531,1374150076,953,4.657869012707723
0.008515119552612305,1374152080,953,4.657869012707723
0.008585929870605469,1374154076,952,4.652981427174976
0.008656978607177734,1374156080,952,4.652981427174976
0.00872802734375,1374158080,952,4.652981427174976
0.008799076080322266,1374160076,953,4.657869012707723
0.008873939514160156,1374162076,953,4.657869012707723
0.008945941925048828,1374164076,952,4.652981427174976
0.009016990661621094,1374166076,952,4.652981427174976
0.009088993072509766,1374168080,953,4.657869012707723
0.009160041809082031,1374170076,953,4.657869012707723
0.009231090545654297,1374172076,953,4.657869012707723
0.009300947189331055,1374174076,952,4.652981427174976
0.009370803833007812,1374176080,952,4.652981427174976
0.009443998336791992,1374178076,952,4.652981427174976
0.009516000747680664,1374180076,952,4.652981427174976
0.00958704948425293,1374182076,953,4.657869012707723
0.009658098220825195,1374184076,953,4.657869012707723
0.009727954864501953,1374186076,953,4.657869012707723
0.009799003601074219,1374188080,952,4.652981427174976
0.009870052337646484,1374190076,952,4.652981427174976
0.009939908981323242,1374192076,951,4.648093841642229
0.010010957717895508,1374194080,953,4.657869012707723
0.010084152221679688,1374196076,953,4.657869012707723
0.010154962539672852,1374198080,952,4.652981427174976
0.01022481918334961,1374200076,952,4.652981427174976
0.010297060012817383,1374202080,952,4.652981427174976
0.010368108749389648,1374204080,952,4.652981427174976
0.010437965393066406,1374206080,953,4.657869012707723
0.010509014129638672,1374208076,953,4.657869012707723
0.01057887077331543,1374210076,953,4.657869012707723
0.010653972625732422,1374212076,952,4.652981427174976
0.010724067687988281,1374214076,952,4.652981427174976
0.010795116424560547,1374216076,952,4.652981427174976
0.010865926742553711,1374218076,952,4.652981427174976
0.01093602180480957,1374220076,952,4.652981427174976
0.011005878448486328,1374222076,953,4.657869012707723
0.011076927185058594,1374224076,952,4.652981427174976
0.01114797592163086,1374226076,952,4.652981427174976
0.011224031448364258,1374228076,953,4.657869012707723
0.011295080184936523,1374230076,953,4.657869012707723
0.011365890502929688,1374232076,953,4.657869012707723
0.011437177658081055,1374234076,953,4.657869012707723
0.011507987976074219,1374236076,953,4.657869012707723
0.011578798294067383,1374238076,952,4.652981427174976
0.011649131774902344,1374240080,952,4.652981427174976
0.011719942092895508,1374242076,952,4.652981427174976
0.011793851852416992,1374244076,953,4.657869012707723
0.01186513900756836,1374246076,953,4.657869012707723
0.011935949325561523,1374248076,953,4.657869012707723
0.012006998062133789,1374250076,952,4.652981427174976
0.012080907821655273,1374252076,952,4.652981427174976
0.012151956558227539,1374254076,952,4.652981427174976
0.012223005294799805,1374256076,953,4.657869012707723
0.012293815612792969,1374258076,953,4.657869012707723
0.012367963790893555,1374260076,953,4.657869012707723
0.012438058853149414,1374262076,952,4.652981427174976
0.012507915496826172,1374264076,952,4.652981427174976
0.012578010559082031,1374266076,953,4.657869012707723
0.012649059295654297,1374268076,952,4.652981427174976
0.012719154357910156,1374270076,953,4.657869012707723
0.012789011001586914,1374272076,953,4.657869012707723
0.012840986251831055,1374274076,952,4.652981427174976
0.01293802261352539,1374276076,952,4.652981427174976
0.012993097305297852,1374278076,953,4.657869012707723
0.013046026229858398,1374280080,953,4.657869012707723
0.013098001480102539,1374282076,953,4.657869012707723
0.013153076171875,1374284076,953,4.657869012707723
0.01320505142211914,1374286076,952,4.652981427174976
0.013257026672363281,1374288076,952,4.652981427174976
0.013312101364135742,1374290076,952,4.652981427174976
0.013366937637329102,1374292076,953,4.657869012707723
0.01342010498046875,1374294076,953,4.657869012707723
0.01347208023071289,1374296076,953,4.657869012707723
0.013524055480957031,1374298076,952,4.652981427174976
0.013576984405517578,1374300076,952,4.652981427174976
0.013628959655761719,1374302076,952,4.652981427174976
0.01368093490600586,1374304080,953,4.657869012707723
0.013733148574829102,1374306076,953,4.657869012707723
0.013787984848022461,1374308076,953,4.657869012707723
0.013839960098266602,1374310076,952,4.652981427174976
0.013892889022827148,1374312076,952,4.652981427174976
0.013975143432617188,1374314076,952,4.652981427174976
0.014091014862060547,1374316076,953,4.657869012707723
0.014143943786621094,1374318076,953,4.657869012707723
0.014197111129760742,1374320080,952,4.652981427174976
0.014250040054321289,1374322076,952,4.652981427174976
0.01432490348815918,1374324076,952,4.652981427174976
0.014383077621459961,1374326076,953,4.657869012707723
0.014436006546020508,1374328076,953,4.657869012707723
0.014489173889160156,1374330076,952,4.652981427174976
0.014542102813720703,1374332080,952,4.652981427174976
0.01459503173828125,1374334076,952,4.652981427174976
0.01464700698852539,1374336076,952,4.652981427174976
0.014735937118530273,1374338076,952,4.652981427174976
0.014802932739257812,1374340076,952,4.652981427174976
0.01485586166381836,1374342076,953,4.657869012707723
0.01491093635559082,1374344076,952,4.652981427174976
0.014966964721679688,1374346076,953,4.657869012707723
0.015023946762084961,1374348076,952,4.652981427174976
0.015079975128173828,1374350076,952,4.652981427174976
0.015136003494262695,1374352080,952,4.652981427174976
0.015192031860351562,1374354076,952,4.652981427174976
0.015254974365234375,1374356076,952,4.652981427174976
0.015311956405639648,1374358076,952,4.652981427174976
0.015367984771728516,1374360080,952,4.652981427174976
0.015424013137817383,1374362076,952,4.652981427174976
0.015480995178222656,1374364076,953,4.657869012707723
0.01553797721862793,1374366076,953,4.657869012707723
0.015594005584716797,1374368080,952,4.652981427174976
0.015650033950805664,1374370076,953,4.657869012707723
0.01570606231689453,1374372076,952,4.652981427174976
0.01576399803161621,1374374076,952,4.652981427174976
0.015820026397705078,1374376080,953,4.657869012707723
0.015876054763793945,1374378076,953,4.657869012707723
0.015930891036987305,1374380080,952,4.652981427174976
0.015986919403076172,1374382076,952,4.652981427174976
0.01604294776916504,1374384076,952,4.652981427174976
0.016098976135253906,1374386076,952,4.652981427174976
0.01615595817565918,1374388076,953,4.657869012707723
0.016215085983276367,1374390076,953,4.657869012707723
0.016267061233520508,1374392076,953,4.657869012707723
0.016319990158081055,1374394080,952,4.652981427174976
0.016371965408325195,1374396076,952,4.652981427174976
0.01642298698425293,1374398080,952,4.652981427174976
0.01647496223449707,1374400076,953,4.657869012707723
0.016527175903320312,1374402076,952,4.652981427174976
0.016579151153564453,1374404076,952,4.652981427174976
0.01663494110107422,1374406076,953,4.657869012707723
0.016871929168701172,1374408076,952,4.652981427174976
0.016926050186157227,1374410076,952,4.652981427174976
0.016975879669189453,1374412076,953,4.657869012707723
0.01702404022216797,1374414080,953,4.657869012707723
0.017071962356567383,1374416076,952,4.652981427174976
0.017129898071289062,1374418076,953,4.657869012707723
0.017178773880004883,1374420076,953,4.657869012707723
0.017233848571777344,1374422076,953,4.657869012707723
0.01728200912475586,1374424076,953,4.657869012707723
0.017329931259155273,1374426076,952,4.652981427174976
0.017466068267822266,1374428076,953,4.657869012707723
0.017518997192382812,1374430076,952,4.652981427174976
0.01756906509399414,1374432080,952,4.652981427174976
0.01761794090270996,1374434076,952,4.652981427174976
0.017667055130004883,1374436076,952,4.652981427174976
0.01772284507751465,1374438076,952,4.652981427174976
0.01777195930480957,1374440080,953,4.657869012707723
0.01782083511352539,1374442076,952,4.652981427174976
0.01787281036376953,1374444076,953,4.657869012707723
0.017920970916748047,1374446076,953,4.657869012707723
0.017969846725463867,1374448076,952,4.652981427174976
0.018018007278442383,1374450076,952,4.652981427174976
0.018065929412841797,1374452076,953,4.657869012707723
0.018121957778930664,1374454076,953,4.657869012707723
0.018170833587646484,1374456076,953,4.657869012707723
0.018219947814941406,1374458076,952,4.652981427174976
0.01826786994934082,1374460076,952,4.652981427174976
0.018316984176635742,1374462076,953,4.657869012707723
0.018364906311035156,1374464076,953,4.657869012707723
0.018414020538330078,1374466076,952,4.652981427174976
0.0184628963470459,1374468076,952,4.652981427174976
0.01851487159729004,1374470076,952,4.652981427174976
0.01856684684753418,1374472076,952,4.652981427174976
0.0186159610748291,1374474076,953,4.657869012707723
0.018665075302124023,1374476076,953,4.657869012707723
0.018754005432128906,1374478076,952,4.652981427174976
0.018802881240844727,1374480076,952,4.652981427174976
0.018853187561035156,1374482076,952,4.652981427174976
0.01890110969543457,1374484076,952,4.652981427174976
0.01904296875,1374486076,953,4.657869012707723
0.01916790008544922,1374488076,953,4.657869012707723
0.019221067428588867,1374490076,953,4.657869012707723
0.019377946853637695,1374492076,952,4.652981427174976
0.019566059112548828,1374494076,952,4.652981427174976
0.01967000961303711,1374496076,952,4.652981427174976
0.019735097885131836,1374498076,952,4.652981427174976
0.019839048385620117,1374500076,953,4.657869012707723
0.019891977310180664,1374502076,952,4.652981427174976
0.02003192901611328,1374504080,952,4.652981427174976
0.020083904266357422,1374506076,952,4.652981427174976
0.02041006088256836,1374508080,953,4.657869012707723
0.020461082458496094,1374510076,953,4.657869012707723
0.020509958267211914,1374512076,953,4.657869012707723
0.020559072494506836,1374514076,952,4.652981427174976
0.020607948303222656,1374516076,953,4.657869012707723
0.02065587043762207,1374518076,952,4.652981427174976
0.020734071731567383,1374520076,953,4.657869012707723
0.020787954330444336,1374522076,952,4.652981427174976
0.020860910415649414,1374524076,952,4.652981427174976
0.020905017852783203,1374526076,952,4.652981427174976
0.0209500789642334,1374528076,953,4.657869012707723
0.020992040634155273,1374530076,952,4.652981427174976
0.02103400230407715,1374532076,953,4.657869012707723
0.021083831787109375,1374534076,952,4.652981427174976
0.021134138107299805,1374536080,952,4.652981427174976
0.02117609977722168,1374538076,953,4.657869012707723
0.021218061447143555,1374540076,953,4.657869012707723
0.02126002311706543,1374542080,953,4.657869012707723
0.021322965621948242,1374544076,952,4.652981427174976
0.021444082260131836,1374546076,953,4.657869012707723
0.0215301513671875,1374548076,953,4.657869012707723
0.02157282829284668,1374550076,952,4.652981427174976
0.021617889404296875,1374552076,952,4.652981427174976
0.02165985107421875,1374554076,952,4.652981427174976
0.021701812744140625,1374556076,952,4.652981427174976
0.0217437744140625,1374558076,953,4.657869012707723
0.021786212921142578,1374560080,953,4.657869012707723
0.021828889846801758,1374562076,952,4.652981427174976
0.02187180519104004,1374564076,952,4.652981427174976
0.021914005279541016,1374566076,952,4.652981427174976
0.021957874298095703,1374568076,952,4.652981427174976
0.022000789642333984,1374570076,952,4.652981427174976
0.02204298973083496,1374572076,953,4.657869012707723
0.022084951400756836,1374574076,953,4.657869012707723
0.022127151489257812,1374576080,952,4.652981427174976
0.022169113159179688,1374578076,953,4.657869012707723
0.022211074829101562,1374580076,952,4.652981427174976
0.022253036499023438,1374582076,953,4.657869012707723
0.022294044494628906,1374584080,953,4.657869012707723
0.0223391056060791,1374586076,952,4.652981427174976
0.022381067276000977,1374588080,952,4.652981427174976
0.022422075271606445,1374590076,953,4.657869012707723
0.022464990615844727,1374592076,952,4.652981427174976
0.0225069522857666,1374594076,952,4.652981427174976
0.02254796028137207,1374596076,952,4.652981427174976
0.022589921951293945,1374598076,952,4.652981427174976
0.022630929946899414,1374600076,952,4.652981427174976
0.02268505096435547,1374602076,952,4.652981427174976
0.02285480499267578,1374604080,952,4.652981427174976
0.022922992706298828,1374606076,953,4.657869012707723
0.022981882095336914,1374608080,952,4.652981427174976
0.023215770721435547,1374610076,953,4.657869012707723
0.023262977600097656,1374612080,953,4.657869012707723
0.023305892944335938,1374614080,953,4.657869012707723
0.023348093032836914,1374616080,953,4.657869012707723
0.023395061492919922,1374618080,952,4.652981427174976
0.023437023162841797,1374620076,953,4.657869012707723
0.023478031158447266,1374622076,953,4.657869012707723
0.02351999282836914,1374624076,952,4.652981427174976
0.023561954498291016,1374626076,952,4.652981427174976
0.02361011505126953,1374628076,953,4.657869012707723
0.023651123046875,1374630076,952,4.652981427174976
0.023693084716796875,1374632076,954,4.6627565982404695
0.02373814582824707,1374634076,953,4.657869012707723
0.02378106117248535,1374636080,952,4.652981427174976
0.023823022842407227,1374638076,953,4.657869012707723
0.0238649845123291,1374640076,952,4.652981427174976
0.02390599250793457,1374642076,953,4.657869012707723
0.023947954177856445,1374644076,952,4.652981427174976
0.02398991584777832,1374646076,953,4.657869012707723
0.024032115936279297,1374648076,953,4.657869012707723
0.024077177047729492,1374650076,952,4.652981427174976
0.02412104606628418,1374652076,952,4.652981427174976
0.024168014526367188,1374654076,952,4.652981427174976
0.02421092987060547,1374656076,952,4.652981427174976
0.024252891540527344,1374658076,952,4.652981427174976
0.024293899536132812,1374660076,953,4.657869012707723
0.024335861206054688,1374662076,952,4.652981427174976
0.024377107620239258,1374664076,953,4.657869012707723
0.024419069290161133,1374666076,953,4.657869012707723
0.024467945098876953,1374668076,952,4.652981427174976
0.024509906768798828,1374670076,952,4.652981427174976
0.024550914764404297,1374672076,952,4.652981427174976
0.024595975875854492,1374674076,952,4.652981427174976
0.024638891220092773,1374676076,952,4.652981427174976
0.02468085289001465,1374678076,953,4.657869012707723
0.024721860885620117,1374680080,953,4.657869012707723
0.024763822555541992,1374682076,953,4.657869012707723
0.024810075759887695,1374684076,952,4.652981427174976
0.02485203742980957,1374686076,952,4.652981427174976
0.024893999099731445,1374688080,952,4.652981427174976
0.024935007095336914,1374690076,952,4.652981427174976
0.02497696876525879,1374692076,952,4.652981427174976
0.025018930435180664,1374694076,953,4.657869012707723
0.02506113052368164,1374696076,952,4.652981427174976
0.02510213851928711,1374698076,952,4.652981427174976
0.025148868560791016,1374700080,953,4.657869012707723
0.02519083023071289,1374702076,952,4.652981427174976
0.025232791900634766,1374704080,953,4.657869012707723
0.025274038314819336,1374706076,952,4.652981427174976
0.02531599998474121,1374708076,953,4.657869012707723
0.025358200073242188,1374710080,952,4.652981427174976
0.025400161743164062,1374712076,953,4.657869012707723
0.025442123413085938,1374714080,952,4.652981427174976
0.025487899780273438,1374716080,953,4.657869012707723
0.025530099868774414,1374718080,952,4.652981427174976
0.025573015213012695,1374720076,952,4.652981427174976
0.025615215301513672,1374722076,952,4.652981427174976
0.02565598487854004,1374724076,951,4.648093841642229
0.025699138641357422,1374726076,952,4.652981427174976
0.025741100311279297,1374728076,953,4.657869012707723
0.025784015655517578,1374730076,953,4.657869012707723
0.0258328914642334,1374732076,952,4.652981427174976
0.025877952575683594,1374734076,952,4.652981427174976
0.025921106338500977,1374736076,952,4.652981427174976
0.02596306800842285,1374738076,952,4.652981427174976
0.026005983352661133,1374740076,952,4.652981427174976
0.026049137115478516,1374742076,952,4.652981427174976
0.02609109878540039,1374744076,953,4.657869012707723
0.026131868362426758,1374746076,952,4.652981427174976
0.02617502212524414,1374748076,952,4.652981427174976
